,home_player_1_overall_rating,home_player_1_stamina,home_player_1_dribbling,home_player_1_ball_control,home_player_1_agility,home_player_1_preferred_foot,home_player_1_crossing,home_player_1_free_kick_accuracy,home_player_1_acceleration,home_player_1_interceptions,home_player_1_positioning,home_player_1_gk_handling,away_player_1_overall_rating,away_player_1_stamina,away_player_1_dribbling,away_player_1_ball_control,away_player_1_agility,away_player_1_preferred_foot,away_player_1_crossing,away_player_1_free_kick_accuracy,away_player_1_acceleration,away_player_1_interceptions,away_player_1_positioning,away_player_1_gk_handling,home_player_2_overall_rating,home_player_2_stamina,home_player_2_dribbling,home_player_2_ball_control,home_player_2_agility,home_player_2_preferred_foot,home_player_2_crossing,home_player_2_free_kick_accuracy,home_player_2_acceleration,home_player_2_interceptions,home_player_2_positioning,home_player_2_gk_handling,away_player_2_overall_rating,away_player_2_stamina,away_player_2_dribbling,away_player_2_ball_control,away_player_2_agility,away_player_2_preferred_foot,away_player_2_crossing,away_player_2_free_kick_accuracy,away_player_2_acceleration,away_player_2_interceptions,away_player_2_positioning,away_player_2_gk_handling,home_player_3_overall_rating,home_player_3_stamina,home_player_3_dribbling,home_player_3_ball_control,home_player_3_agility,home_player_3_preferred_foot,home_player_3_crossing,home_player_3_free_kick_accuracy,home_player_3_acceleration,home_player_3_interceptions,home_player_3_positioning,home_player_3_gk_handling,away_player_3_overall_rating,away_player_3_stamina,away_player_3_dribbling,away_player_3_ball_control,away_player_3_agility,away_player_3_preferred_foot,away_player_3_crossing,away_player_3_free_kick_accuracy,away_player_3_acceleration,away_player_3_interceptions,away_player_3_positioning,away_player_3_gk_handling,home_player_4_overall_rating,home_player_4_stamina,home_player_4_dribbling,home_player_4_ball_control,home_player_4_agility,home_player_4_preferred_foot,home_player_4_crossing,home_player_4_free_kick_accuracy,home_player_4_acceleration,home_player_4_interceptions,home_player_4_positioning,home_player_4_gk_handling,away_player_4_overall_rating,away_player_4_stamina,away_player_4_dribbling,away_player_4_ball_control,away_player_4_agility,away_player_4_preferred_foot,away_player_4_crossing,away_player_4_free_kick_accuracy,away_player_4_acceleration,away_player_4_interceptions,away_player_4_positioning,away_player_4_gk_handling,home_player_5_overall_rating,home_player_5_stamina,home_player_5_dribbling,home_player_5_ball_control,home_player_5_agility,home_player_5_preferred_foot,home_player_5_crossing,home_player_5_free_kick_accuracy,home_player_5_acceleration,home_player_5_interceptions,home_player_5_positioning,home_player_5_gk_handling,away_player_5_overall_rating,away_player_5_stamina,away_player_5_dribbling,away_player_5_ball_control,away_player_5_agility,away_player_5_preferred_foot,away_player_5_crossing,away_player_5_free_kick_accuracy,away_player_5_acceleration,away_player_5_interceptions,away_player_5_positioning,away_player_5_gk_handling,home_player_6_overall_rating,home_player_6_stamina,home_player_6_dribbling,home_player_6_ball_control,home_player_6_agility,home_player_6_preferred_foot,home_player_6_crossing,home_player_6_free_kick_accuracy,home_player_6_acceleration,home_player_6_interceptions,home_player_6_positioning,home_player_6_gk_handling,away_player_6_overall_rating,away_player_6_stamina,away_player_6_dribbling,away_player_6_ball_control,away_player_6_agility,away_player_6_preferred_foot,away_player_6_crossing,away_player_6_free_kick_accuracy,away_player_6_acceleration,away_player_6_interceptions,away_player_6_positioning,away_player_6_gk_handling,home_player_7_overall_rating,home_player_7_stamina,home_player_7_dribbling,home_player_7_ball_control,home_player_7_agility,home_player_7_preferred_foot,home_player_7_crossing,home_player_7_free_kick_accuracy,home_player_7_acceleration,home_player_7_interceptions,home_player_7_positioning,home_player_7_gk_handling,away_player_7_overall_rating,away_player_7_stamina,away_player_7_dribbling,away_player_7_ball_control,away_player_7_agility,away_player_7_preferred_foot,away_player_7_crossing,away_player_7_free_kick_accuracy,away_player_7_acceleration,away_player_7_interceptions,away_player_7_positioning,away_player_7_gk_handling,home_player_8_overall_rating,home_player_8_stamina,home_player_8_dribbling,home_player_8_ball_control,home_player_8_agility,home_player_8_preferred_foot,home_player_8_crossing,home_player_8_free_kick_accuracy,home_player_8_acceleration,home_player_8_interceptions,home_player_8_positioning,home_player_8_gk_handling,away_player_8_overall_rating,away_player_8_stamina,away_player_8_dribbling,away_player_8_ball_control,away_player_8_agility,away_player_8_preferred_foot,away_player_8_crossing,away_player_8_free_kick_accuracy,away_player_8_acceleration,away_player_8_interceptions,away_player_8_positioning,away_player_8_gk_handling,home_player_9_overall_rating,home_player_9_stamina,home_player_9_dribbling,home_player_9_ball_control,home_player_9_agility,home_player_9_preferred_foot,home_player_9_crossing,home_player_9_free_kick_accuracy,home_player_9_acceleration,home_player_9_interceptions,home_player_9_positioning,home_player_9_gk_handling,away_player_9_overall_rating,away_player_9_stamina,away_player_9_dribbling,away_player_9_ball_control,away_player_9_agility,away_player_9_preferred_foot,away_player_9_crossing,away_player_9_free_kick_accuracy,away_player_9_acceleration,away_player_9_interceptions,away_player_9_positioning,away_player_9_gk_handling,home_player_10_overall_rating,home_player_10_stamina,home_player_10_dribbling,home_player_10_ball_control,home_player_10_agility,home_player_10_preferred_foot,home_player_10_crossing,home_player_10_free_kick_accuracy,home_player_10_acceleration,home_player_10_interceptions,home_player_10_positioning,home_player_10_gk_handling,away_player_10_overall_rating,away_player_10_stamina,away_player_10_dribbling,away_player_10_ball_control,away_player_10_agility,away_player_10_preferred_foot,away_player_10_crossing,away_player_10_free_kick_accuracy,away_player_10_acceleration,away_player_10_interceptions,away_player_10_positioning,away_player_10_gk_handling,home_team_score,away_team_score,result
34,71.0,56.0,21.0,35.0,72.0,right,25.0,36.0,71.0,51.0,33.0,66.0,61.0,61.0,33.0,30.0,55.0,right,21.0,33.0,34.0,37.0,10.0,62.0,70.0,75.0,47.0,62.0,65.0,left,57.0,32.0,70.0,76.0,74.0,20.0,68.0,65.0,31.0,62.0,,right,51.0,31.0,60.0,78.0,82.0,22.0,73.0,68.0,51.0,61.0,50.0,right,51.0,37.0,53.0,65.0,66.0,23.0,67.0,59.0,43.0,65.0,,right,43.0,38.0,60.0,71.0,69.0,24.0,70.0,83.0,66.0,72.0,65.0,right,66.0,66.0,67.0,66.0,64.0,21.0,67.0,72.0,69.0,74.0,,right,69.0,69.0,76.0,66.0,67.0,21.0,67.0,60.0,39.0,49.0,57.0,right,26.0,32.0,55.0,54.0,58.0,20.0,64.0,66.0,58.0,64.0,66.0,left,69.0,46.0,71.0,68.0,63.0,23.0,72.0,91.0,62.0,61.0,60.0,left,67.0,51.0,61.0,74.0,67.0,21.0,66.0,70.0,72.0,69.0,73.0,right,61.0,61.0,75.0,58.0,65.0,20.0,74.0,76.0,78.0,83.0,67.0,right,67.0,69.0,56.0,72.0,79.0,20.0,64.0,75.0,58.0,65.0,60.0,right,64.0,60.0,60.0,66.0,62.0,22.0,61.0,78.0,43.0,53.0,62.0,right,53.0,34.0,65.0,43.0,45.0,22.0,69.0,65.0,73.0,70.0,73.0,right,68.0,66.0,76.0,64.0,66.0,21.0,66.0,60.0,70.0,75.0,64.0,left,51.0,51.0,62.0,45.0,51.0,22.0,65.0,73.0,69.0,72.0,68.0,right,67.0,48.0,75.0,52.0,54.0,21.0,72.0,65.0,76.0,74.0,77.0,right,68.0,66.0,78.0,58.0,62.0,22.0,66.0,72.0,58.0,60.0,71.0,right,53.0,60.0,73.0,58.0,64.0,20.0,2,0,1
35,71.0,65.0,26.0,58.0,66.0,right,21.0,22.0,74.0,59.0,63.0,70.0,64.0,58.0,27.0,21.0,84.0,right,24.0,11.0,60.0,43.0,16.0,62.0,69.0,78.0,56.0,66.0,66.0,right,66.0,41.0,64.0,76.0,73.0,23.0,68.0,71.0,43.0,61.0,43.0,right,59.0,46.0,43.0,73.0,74.0,22.0,69.0,76.0,52.0,62.0,59.0,right,56.0,52.0,57.0,67.0,70.0,20.0,64.0,75.0,56.0,61.0,69.0,left,67.0,65.0,66.0,65.0,64.0,20.0,69.0,73.0,32.0,52.0,57.0,right,58.0,37.0,67.0,56.0,57.0,21.0,64.0,76.0,51.0,57.0,63.0,right,67.0,46.0,69.0,63.0,58.0,25.0,65.0,72.0,72.0,66.0,80.0,right,66.0,53.0,78.0,60.0,65.0,21.0,68.0,75.0,48.0,62.0,65.0,left,62.0,54.0,63.0,62.0,67.0,22.0,69.0,77.0,65.0,72.0,52.0,right,65.0,63.0,47.0,74.0,74.0,25.0,69.0,80.0,64.0,66.0,62.0,left,73.0,68.0,65.0,78.0,75.0,22.0,65.0,85.0,64.0,65.0,68.0,right,53.0,57.0,65.0,64.0,63.0,22.0,64.0,65.0,48.0,60.0,64.0,right,50.0,49.0,62.0,65.0,67.0,21.0,67.0,65.0,66.0,68.0,68.0,right,66.0,77.0,62.0,67.0,65.0,23.0,65.0,76.0,53.0,63.0,63.0,right,56.0,51.0,68.0,65.0,66.0,20.0,68.0,65.0,75.0,72.0,76.0,left,69.0,53.0,79.0,37.0,43.0,22.0,68.0,83.0,73.0,77.0,73.0,right,64.0,62.0,66.0,59.0,57.0,21.0,70.0,75.0,66.0,69.0,71.0,right,61.0,59.0,75.0,74.0,75.0,23.0,69.0,67.0,68.0,69.0,71.0,right,32.0,43.0,77.0,54.0,69.0,23.0,0,1,-1
36,64.0,56.0,13.0,24.0,58.0,right,21.0,13.0,61.0,54.0,21.0,63.0,70.0,47.0,21.0,31.0,61.0,right,21.0,7.0,46.0,61.0,18.0,75.0,60.0,75.0,53.0,55.0,64.0,left,70.0,58.0,64.0,57.0,55.0,23.0,60.0,59.0,45.0,56.0,49.0,right,47.0,28.0,67.0,61.0,57.0,20.0,64.0,71.0,31.0,51.0,65.0,right,53.0,61.0,63.0,45.0,51.0,20.0,65.0,69.0,35.0,58.0,52.0,right,43.0,36.0,59.0,68.0,64.0,22.0,63.0,67.0,42.0,57.0,54.0,right,50.0,49.0,52.0,67.0,62.0,25.0,58.0,63.0,43.0,56.0,68.0,right,58.0,47.0,63.0,56.0,55.0,20.0,63.0,68.0,45.0,60.0,60.0,right,62.0,64.0,60.0,70.0,68.0,23.0,55.0,65.0,29.0,52.0,59.0,right,38.0,41.0,55.0,52.0,54.0,22.0,66.0,74.0,68.0,71.0,73.0,right,63.0,63.0,71.0,61.0,63.0,23.0,66.0,73.0,63.0,68.0,63.0,right,64.0,64.0,68.0,72.0,66.0,25.0,65.0,75.0,48.0,58.0,53.0,right,46.0,48.0,56.0,73.0,69.0,23.0,64.0,67.0,60.0,65.0,65.0,right,62.0,68.0,57.0,65.0,63.0,20.0,67.0,73.0,66.0,76.0,72.0,right,66.0,69.0,60.0,65.0,68.0,23.0,62.0,69.0,59.0,61.0,63.0,right,53.0,49.0,65.0,65.0,64.0,20.0,63.0,67.0,67.0,62.0,75.0,right,60.0,63.0,74.0,54.0,55.0,20.0,65.0,75.0,56.0,64.0,58.0,right,56.0,61.0,59.0,71.0,72.0,20.0,66.0,67.0,68.0,63.0,73.0,left,69.0,33.0,80.0,41.0,62.0,11.0,64.0,65.0,68.0,66.0,80.0,right,56.0,44.0,81.0,50.0,57.0,23.0,2,0,1
37,70.0,61.0,21.0,21.0,67.0,right,21.0,10.0,65.0,64.0,52.0,70.0,73.0,62.0,25.0,37.0,65.0,right,25.0,12.0,57.0,56.0,53.0,69.0,67.0,76.0,72.0,67.0,70.0,left,70.0,56.0,78.0,63.0,55.0,20.0,67.0,69.0,60.0,65.0,63.0,left,71.0,46.0,55.0,72.0,68.0,20.0,73.0,75.0,74.0,74.0,75.0,right,77.0,68.0,75.0,68.0,72.0,20.0,68.0,62.0,46.0,63.0,53.0,right,56.0,35.0,53.0,70.0,75.0,23.0,66.0,66.0,41.0,70.0,43.0,left,42.0,30.0,72.0,38.0,60.0,22.0,70.0,69.0,44.0,63.0,61.0,right,45.0,41.0,68.0,63.0,61.0,20.0,67.0,76.0,45.0,52.0,53.0,right,25.0,30.0,66.0,68.0,77.0,22.0,63.0,70.0,60.0,64.0,60.0,right,63.0,56.0,63.0,62.0,61.0,23.0,75.0,80.0,78.0,83.0,77.0,right,67.0,70.0,65.0,75.0,72.0,20.0,67.0,80.0,54.0,62.0,62.0,right,61.0,58.0,55.0,72.0,76.0,20.0,64.0,68.0,64.0,67.0,67.0,right,70.0,57.0,75.0,50.0,52.0,23.0,69.0,78.0,68.0,72.0,73.0,left,62.0,68.0,74.0,61.0,64.0,20.0,65.0,65.0,70.0,72.0,74.0,left,70.0,66.0,69.0,49.0,47.0,21.0,68.0,71.0,68.0,73.0,71.0,right,58.0,51.0,68.0,65.0,64.0,23.0,67.0,75.0,56.0,61.0,60.0,right,45.0,43.0,64.0,56.0,58.0,22.0,67.0,71.0,66.0,71.0,65.0,right,62.0,69.0,66.0,63.0,61.0,20.0,76.0,79.0,85.0,74.0,77.0,left,69.0,75.0,89.0,68.0,76.0,23.0,71.0,74.0,78.0,76.0,72.0,right,71.0,60.0,77.0,56.0,58.0,20.0,3,1,1
38,62.0,55.0,21.0,23.0,45.0,left,21.0,25.0,47.0,37.0,24.0,60.0,67.0,49.0,20.0,31.0,56.0,right,20.0,19.0,51.0,15.0,11.0,64.0,65.0,85.0,42.0,52.0,50.0,left,62.0,43.0,47.0,64.0,61.0,23.0,65.0,67.0,55.0,61.0,,left,67.0,53.0,42.0,77.0,83.0,21.0,64.0,73.0,44.0,51.0,59.0,right,51.0,49.0,65.0,69.0,71.0,20.0,64.0,78.0,54.0,61.0,65.0,left,63.0,57.0,63.0,64.0,68.0,25.0,64.0,67.0,27.0,47.0,56.0,right,44.0,37.0,62.0,58.0,57.0,25.0,68.0,69.0,45.0,55.0,53.0,right,52.0,42.0,63.0,60.0,66.0,23.0,65.0,78.0,54.0,64.0,63.0,right,68.0,61.0,58.0,68.0,67.0,25.0,64.0,71.0,37.0,61.0,57.0,right,56.0,35.0,62.0,42.0,56.0,22.0,70.0,66.0,72.0,78.0,66.0,right,69.0,68.0,63.0,80.0,78.0,20.0,63.0,68.0,64.0,63.0,67.0,left,67.0,56.0,69.0,58.0,57.0,21.0,65.0,75.0,42.0,53.0,61.0,left,54.0,50.0,64.0,74.0,72.0,20.0,65.0,67.0,72.0,72.0,75.0,right,61.0,62.0,79.0,52.0,54.0,22.0,68.0,70.0,66.0,68.0,63.0,right,60.0,57.0,62.0,74.0,68.0,23.0,63.0,69.0,46.0,56.0,65.0,right,53.0,47.0,65.0,68.0,66.0,20.0,63.0,72.0,27.0,47.0,53.0,right,41.0,30.0,58.0,52.0,53.0,20.0,59.0,66.0,59.0,62.0,67.0,right,42.0,49.0,63.0,58.0,58.0,22.0,66.0,62.0,72.0,67.0,75.0,left,65.0,66.0,73.0,52.0,54.0,21.0,63.0,72.0,57.0,52.0,67.0,right,59.0,57.0,69.0,59.0,57.0,20.0,2,1,1
39,61.0,61.0,33.0,30.0,55.0,right,21.0,33.0,34.0,37.0,10.0,62.0,64.0,56.0,13.0,24.0,58.0,right,21.0,13.0,61.0,54.0,21.0,63.0,68.0,65.0,31.0,62.0,,right,51.0,31.0,60.0,78.0,82.0,22.0,64.0,71.0,31.0,51.0,65.0,right,53.0,61.0,63.0,45.0,51.0,20.0,66.0,69.0,62.0,64.0,,right,64.0,55.0,66.0,64.0,63.0,25.0,63.0,67.0,42.0,57.0,54.0,right,50.0,49.0,52.0,67.0,62.0,25.0,67.0,59.0,43.0,65.0,,right,43.0,38.0,60.0,71.0,69.0,24.0,66.0,74.0,68.0,71.0,73.0,right,63.0,63.0,71.0,61.0,63.0,23.0,67.0,72.0,69.0,74.0,,right,69.0,69.0,76.0,66.0,67.0,21.0,60.0,75.0,53.0,55.0,64.0,left,70.0,58.0,64.0,57.0,55.0,23.0,66.0,70.0,72.0,69.0,73.0,right,61.0,61.0,75.0,58.0,65.0,20.0,65.0,75.0,48.0,58.0,53.0,right,46.0,48.0,56.0,73.0,69.0,23.0,64.0,75.0,58.0,65.0,60.0,right,64.0,60.0,60.0,66.0,62.0,22.0,67.0,73.0,66.0,76.0,72.0,right,66.0,69.0,60.0,65.0,68.0,23.0,69.0,65.0,73.0,70.0,73.0,right,68.0,66.0,76.0,64.0,66.0,21.0,63.0,68.0,45.0,60.0,60.0,right,62.0,64.0,60.0,70.0,68.0,23.0,68.0,63.0,54.0,66.0,,left,51.0,53.0,72.0,68.0,74.0,21.0,66.0,67.0,68.0,63.0,73.0,left,69.0,33.0,80.0,41.0,62.0,11.0,66.0,72.0,58.0,60.0,71.0,right,53.0,60.0,73.0,58.0,64.0,20.0,63.0,67.0,67.0,62.0,75.0,right,60.0,63.0,74.0,54.0,55.0,20.0,0,0,0
40,71.0,56.0,21.0,35.0,72.0,right,25.0,36.0,71.0,51.0,33.0,66.0,64.0,49.0,25.0,27.0,,right,25.0,9.0,43.0,64.0,12.0,62.0,70.0,75.0,47.0,62.0,65.0,left,57.0,32.0,70.0,76.0,74.0,20.0,62.0,66.0,43.0,45.0,,right,51.0,43.0,61.0,54.0,60.0,22.0,73.0,68.0,51.0,61.0,50.0,right,51.0,37.0,53.0,65.0,66.0,23.0,60.0,67.0,54.0,59.0,62.0,left,56.0,52.0,65.0,59.0,40.0,6.0,70.0,83.0,66.0,72.0,65.0,right,66.0,66.0,67.0,66.0,64.0,21.0,64.0,68.0,34.0,48.0,,left,31.0,41.0,58.0,48.0,53.0,20.0,67.0,60.0,39.0,49.0,57.0,right,26.0,32.0,55.0,54.0,58.0,20.0,60.0,67.0,46.0,53.0,67.0,right,56.0,35.0,67.0,54.0,56.0,23.0,72.0,91.0,62.0,61.0,60.0,left,67.0,51.0,61.0,74.0,67.0,21.0,65.0,67.0,65.0,70.0,,right,57.0,61.0,54.0,72.0,70.0,20.0,77.0,80.0,87.0,85.0,82.0,right,77.0,77.0,79.0,76.0,75.0,21.0,60.0,77.0,48.0,53.0,,right,46.0,32.0,65.0,59.0,57.0,21.0,74.0,76.0,78.0,83.0,67.0,right,67.0,69.0,56.0,72.0,79.0,20.0,61.0,65.0,63.0,64.0,54.0,right,55.0,57.0,63.0,62.0,62.0,20.0,73.0,73.0,63.0,71.0,57.0,right,56.0,53.0,71.0,72.0,75.0,23.0,56.0,59.0,60.0,62.0,75.0,right,55.0,53.0,72.0,44.0,47.0,23.0,61.0,78.0,43.0,53.0,62.0,right,53.0,34.0,65.0,43.0,45.0,22.0,63.0,62.0,66.0,64.0,,right,47.0,45.0,73.0,54.0,62.0,22.0,3,1,1
41,67.0,58.0,21.0,31.0,67.0,right,23.0,14.0,65.0,13.0,11.0,66.0,70.0,47.0,21.0,31.0,61.0,right,21.0,7.0,46.0,61.0,18.0,75.0,67.0,78.0,48.0,65.0,59.0,right,53.0,45.0,56.0,74.0,71.0,23.0,60.0,59.0,45.0,56.0,49.0,right,47.0,28.0,67.0,61.0,57.0,20.0,64.0,65.0,37.0,54.0,68.0,right,58.0,36.0,73.0,63.0,65.0,25.0,62.0,73.0,48.0,59.0,74.0,right,53.0,48.0,62.0,66.0,48.0,9.0,63.0,73.0,47.0,55.0,72.0,left,60.0,37.0,69.0,62.0,57.0,23.0,63.0,67.0,56.0,61.0,70.0,right,64.0,67.0,68.0,68.0,64.0,20.0,55.0,63.0,33.0,42.0,62.0,right,34.0,31.0,64.0,40.0,44.0,23.0,55.0,65.0,29.0,52.0,59.0,right,38.0,41.0,55.0,52.0,54.0,22.0,65.0,80.0,48.0,62.0,51.0,right,54.0,53.0,56.0,72.0,71.0,25.0,66.0,73.0,63.0,68.0,63.0,right,64.0,64.0,68.0,72.0,66.0,25.0,69.0,56.0,68.0,73.0,56.0,right,67.0,69.0,53.0,64.0,68.0,23.0,64.0,67.0,60.0,65.0,65.0,right,62.0,68.0,57.0,65.0,63.0,20.0,64.0,74.0,55.0,65.0,55.0,left,67.0,66.0,78.0,46.0,62.0,14.0,62.0,69.0,59.0,61.0,63.0,right,53.0,49.0,65.0,65.0,64.0,20.0,71.0,80.0,67.0,67.0,73.0,right,73.0,68.0,73.0,68.0,64.0,21.0,65.0,75.0,56.0,64.0,58.0,right,56.0,61.0,59.0,71.0,72.0,20.0,63.0,58.0,57.0,62.0,72.0,right,28.0,47.0,74.0,46.0,51.0,21.0,64.0,65.0,68.0,66.0,80.0,right,56.0,44.0,81.0,50.0,57.0,23.0,4,1,1
42,71.0,65.0,26.0,58.0,66.0,right,21.0,22.0,74.0,59.0,63.0,70.0,70.0,61.0,21.0,21.0,67.0,right,21.0,10.0,65.0,64.0,52.0,70.0,68.0,76.0,69.0,68.0,65.0,left,71.0,30.0,74.0,80.0,77.0,20.0,67.0,76.0,72.0,67.0,70.0,left,70.0,56.0,78.0,63.0,55.0,20.0,69.0,76.0,52.0,62.0,59.0,right,56.0,52.0,57.0,67.0,70.0,20.0,73.0,75.0,74.0,74.0,75.0,right,77.0,68.0,75.0,68.0,72.0,20.0,69.0,73.0,32.0,52.0,57.0,right,58.0,37.0,67.0,56.0,57.0,21.0,66.0,66.0,41.0,70.0,43.0,left,42.0,30.0,72.0,38.0,60.0,22.0,65.0,72.0,72.0,66.0,80.0,right,66.0,53.0,78.0,60.0,65.0,21.0,67.0,76.0,45.0,52.0,53.0,right,25.0,30.0,66.0,68.0,77.0,22.0,65.0,85.0,64.0,65.0,68.0,right,53.0,57.0,65.0,64.0,63.0,22.0,74.0,82.0,70.0,68.0,73.0,right,78.0,70.0,86.0,67.0,62.0,20.0,71.0,85.0,69.0,71.0,72.0,right,71.0,74.0,76.0,74.0,71.0,21.0,75.0,80.0,78.0,83.0,77.0,right,67.0,70.0,65.0,75.0,72.0,20.0,66.0,59.0,64.0,66.0,68.0,right,64.0,45.0,58.0,73.0,73.0,25.0,67.0,75.0,56.0,61.0,60.0,right,45.0,43.0,64.0,56.0,58.0,22.0,68.0,72.0,64.0,66.0,64.0,right,63.0,71.0,61.0,66.0,71.0,20.0,76.0,79.0,85.0,74.0,77.0,left,69.0,75.0,89.0,68.0,76.0,23.0,70.0,75.0,66.0,69.0,71.0,right,61.0,59.0,75.0,74.0,75.0,23.0,77.0,73.0,82.0,80.0,86.0,right,62.0,44.0,77.0,54.0,67.0,20.0,2,1,1
43,71.0,56.0,21.0,35.0,72.0,right,25.0,36.0,71.0,51.0,33.0,66.0,64.0,56.0,13.0,24.0,58.0,right,21.0,13.0,61.0,54.0,21.0,63.0,72.0,91.0,62.0,61.0,60.0,left,67.0,51.0,61.0,74.0,67.0,21.0,60.0,75.0,53.0,55.0,64.0,left,70.0,58.0,64.0,57.0,55.0,23.0,70.0,75.0,47.0,62.0,65.0,left,57.0,32.0,70.0,76.0,74.0,20.0,64.0,71.0,31.0,51.0,65.0,right,53.0,61.0,63.0,45.0,51.0,20.0,73.0,68.0,51.0,61.0,50.0,right,51.0,37.0,53.0,65.0,66.0,23.0,63.0,67.0,42.0,57.0,54.0,right,50.0,49.0,52.0,67.0,62.0,25.0,67.0,60.0,39.0,49.0,57.0,right,26.0,32.0,55.0,54.0,58.0,20.0,63.0,68.0,45.0,60.0,60.0,right,62.0,64.0,60.0,70.0,68.0,23.0,70.0,78.0,72.0,67.0,76.0,right,67.0,51.0,85.0,45.0,47.0,20.0,66.0,74.0,68.0,71.0,73.0,right,63.0,63.0,71.0,61.0,63.0,23.0,74.0,76.0,78.0,83.0,67.0,right,67.0,69.0,56.0,72.0,79.0,20.0,64.0,75.0,76.0,69.0,63.0,right,58.0,50.0,66.0,64.0,63.0,23.0,70.0,83.0,66.0,72.0,65.0,right,66.0,66.0,67.0,66.0,64.0,21.0,65.0,75.0,48.0,58.0,53.0,right,46.0,48.0,56.0,73.0,69.0,23.0,61.0,78.0,43.0,53.0,62.0,right,53.0,34.0,65.0,43.0,45.0,22.0,67.0,73.0,66.0,76.0,72.0,right,66.0,69.0,60.0,65.0,68.0,23.0,73.0,73.0,63.0,71.0,57.0,right,56.0,53.0,71.0,72.0,75.0,23.0,63.0,67.0,67.0,62.0,75.0,right,60.0,63.0,74.0,54.0,55.0,20.0,1,0,1
44,67.0,58.0,21.0,31.0,67.0,right,23.0,14.0,65.0,13.0,11.0,66.0,61.0,61.0,33.0,30.0,55.0,right,21.0,33.0,34.0,37.0,10.0,62.0,67.0,78.0,48.0,65.0,59.0,right,53.0,45.0,56.0,74.0,71.0,23.0,68.0,65.0,31.0,62.0,,right,51.0,31.0,60.0,78.0,82.0,22.0,63.0,66.0,46.0,58.0,67.0,right,53.0,41.0,64.0,61.0,60.0,21.0,66.0,69.0,62.0,64.0,,right,64.0,55.0,66.0,64.0,63.0,25.0,64.0,65.0,37.0,54.0,68.0,right,58.0,36.0,73.0,63.0,65.0,25.0,67.0,59.0,43.0,65.0,,right,43.0,38.0,60.0,71.0,69.0,24.0,63.0,73.0,47.0,55.0,72.0,left,60.0,37.0,69.0,62.0,57.0,23.0,67.0,72.0,69.0,74.0,,right,69.0,69.0,76.0,66.0,67.0,21.0,65.0,80.0,48.0,62.0,51.0,right,54.0,53.0,56.0,72.0,71.0,25.0,66.0,77.0,30.0,52.0,56.0,right,48.0,42.0,63.0,58.0,65.0,23.0,69.0,56.0,68.0,73.0,56.0,right,67.0,69.0,53.0,64.0,68.0,23.0,64.0,75.0,58.0,65.0,60.0,right,64.0,60.0,60.0,66.0,62.0,22.0,71.0,80.0,67.0,67.0,73.0,right,73.0,68.0,73.0,68.0,64.0,21.0,66.0,72.0,58.0,60.0,71.0,right,53.0,60.0,73.0,58.0,64.0,20.0,64.0,74.0,55.0,65.0,55.0,left,67.0,66.0,78.0,46.0,62.0,14.0,67.0,65.0,69.0,68.0,57.0,right,53.0,55.0,75.0,46.0,68.0,23.0,65.0,77.0,66.0,62.0,82.0,right,56.0,46.0,80.0,51.0,58.0,23.0,51.0,59.0,51.0,45.0,73.0,right,27.0,49.0,59.0,26.0,27.0,22.0,1,0,1
45,71.0,65.0,26.0,58.0,66.0,right,21.0,22.0,74.0,59.0,63.0,70.0,62.0,55.0,21.0,23.0,45.0,left,21.0,25.0,47.0,37.0,24.0,60.0,68.0,76.0,69.0,68.0,65.0,left,71.0,30.0,74.0,80.0,77.0,20.0,65.0,85.0,42.0,52.0,50.0,left,62.0,43.0,47.0,64.0,61.0,23.0,69.0,76.0,52.0,62.0,59.0,right,56.0,52.0,57.0,67.0,70.0,20.0,64.0,73.0,44.0,51.0,59.0,right,51.0,49.0,65.0,69.0,71.0,20.0,69.0,73.0,32.0,52.0,57.0,right,58.0,37.0,67.0,56.0,57.0,21.0,64.0,67.0,27.0,47.0,56.0,right,44.0,37.0,62.0,58.0,57.0,25.0,65.0,72.0,72.0,66.0,80.0,right,66.0,53.0,78.0,60.0,65.0,21.0,63.0,72.0,27.0,47.0,53.0,right,41.0,30.0,58.0,52.0,53.0,20.0,69.0,77.0,54.0,64.0,54.0,left,64.0,69.0,47.0,76.0,71.0,22.0,70.0,66.0,72.0,78.0,66.0,right,69.0,68.0,63.0,80.0,78.0,20.0,69.0,77.0,65.0,72.0,52.0,right,65.0,63.0,47.0,74.0,74.0,25.0,65.0,75.0,42.0,53.0,61.0,left,54.0,50.0,64.0,74.0,72.0,20.0,65.0,85.0,64.0,65.0,68.0,right,53.0,57.0,65.0,64.0,63.0,22.0,68.0,70.0,66.0,68.0,63.0,right,60.0,57.0,62.0,74.0,68.0,23.0,71.0,85.0,69.0,71.0,72.0,right,71.0,74.0,76.0,74.0,71.0,21.0,66.0,62.0,72.0,67.0,75.0,left,65.0,66.0,73.0,52.0,54.0,21.0,70.0,75.0,66.0,69.0,71.0,right,61.0,59.0,75.0,74.0,75.0,23.0,50.0,62.0,51.0,53.0,67.0,left,48.0,52.0,60.0,41.0,38.0,21.0,3,1,1
